BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 50
NORM_FRB 50
TOBS 48.325 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 4510  1169.2  35   1084.2  1.225    12.4    3.0
FRB 4511   343.8  35    258.8  0.293    17.2    1.0
FRB 4512   213.8  35    128.8  0.163    25.1    2.0
FRB 4513   276.1  35    191.1  0.306    13.5    2.0
FRB 4514   383.5  35    298.5  0.376    13.8    3.0
FRB 4515   447.6  35    362.6  0.381     9.5    2.0
FRB 4516   969.1  35    884.1  0.721    37.4    2.0
FRB 4517   793.3  35    708.3  0.321    83.5    2.0
FRB 4518   522.1  35    437.1  0.204   208.2    3.0
FRB 4519  2064.8  35   1979.8  0.492    14.9    2.0
FRB 4520   739.6  35    654.6  0.681    14.0    1.0
FRB 4521   480.1  35    395.1  0.521    25.8    2.0
FRB 4522   405.7  35    320.7  0.299    15.4    2.0
FRB 4523   913.8  35    828.8  0.497    68.3    3.0
FRB 4524   276.2  35    191.2  0.112    10.0    3.0
FRB 4525   573.8  35    488.8  0.096    55.8    2.0
FRB 4526   427.0  35    342.0  0.510    61.6    3.0
FRB 4527  1305.8  35   1220.8  1.398    11.8    3.0
FRB 4528   444.3  35    359.3  0.318    26.8    3.0
FRB 4529   169.6  35     84.6  0.076    10.6    1.0
FRB 4530  1197.1  35   1112.1  0.386    11.6    2.0
FRB 4531   219.6  35    134.6  0.155    18.6    2.0
FRB 4532   815.5  35    730.5  0.659     9.9    3.0
FRB 4533   767.9  35    682.9  0.324    18.4    2.0
FRB 4534   938.9  35    853.9  0.809    26.9    2.0
FRB 4535   271.9  35    186.9  0.026     9.6    2.0
FRB 4536   812.4  35    727.4  0.718     9.8    1.0
FRB 4537   473.4  35    388.4  0.325    10.5    2.0
FRB 4538  1071.1  35    986.1  1.000    22.7    1.0
FRB 4539   325.5  35    240.5  0.054    10.1    3.0
FRB 4540   736.2  35    651.2  1.062    20.6    3.0
FRB 4541   312.8  35    227.8  0.233    16.3    2.0
FRB 4542   169.6  35     84.6  0.041    18.3    4.0
FRB 4543   777.6  35    692.6  1.078    10.8    2.0
FRB 4544   377.1  35    292.1  0.381    14.4    2.0
FRB 4545   657.7  35    572.7  0.697    29.7    2.0
FRB 4546   494.9  35    409.9  0.282    10.6    0.0
FRB 4547  1597.5  35   1512.5  1.127    11.7    3.0
FRB 4548   421.0  35    336.0  0.271    20.1    3.0
FRB 4549   435.9  35    350.9  0.146    11.7    2.0
FRB 4550   547.6  35    462.6  0.532    34.4    3.0
FRB 4551   717.2  35    632.2  0.798    23.9    3.0
FRB 4552   135.0  35     50.0  0.055    10.8    3.0
FRB 4553   464.6  35    379.6  0.545    11.4    3.0
FRB 4554  1105.8  35   1020.8  1.092    10.8    4.0
FRB 4555   815.0  35    730.0  0.691    36.5    1.0
FRB 4556   572.7  35    487.7  0.600    20.6    2.0
FRB 4557   615.3  35    530.3  0.593    22.6    0.0
FRB 4558  1180.9  35   1095.9  1.484    10.3    2.0
FRB 4559  1349.2  35   1264.2  1.447    10.5    2.0
FRB 4560   177.8  35     92.8  0.115    10.0    1.0
FRB 4561   882.0  35    797.0  0.336    11.1    2.0
FRB 4562   651.1  35    566.1  0.671    12.8    3.0
FRB 4563   697.5  35    612.5  0.799    37.7    2.0
FRB 4564   887.1  35    802.1  0.943    14.5    3.0
FRB 4565   684.9  35    599.9  0.767    13.6    0.0
FRB 4566   258.5  35    173.5  0.133    16.3    2.0
FRB 4567   265.9  35    180.9  0.028    12.6    6.0
FRB 4568   389.4  35    304.4  0.443    10.4    2.0
FRB 4569   312.1  35    227.1  0.065    11.0    3.0
FRB 4570   889.7  35    804.7  1.038    13.2    2.0
FRB 4571   496.5  35    411.5  0.404    41.4    2.0
FRB 4572   248.7  35    163.7  0.191    11.6    1.0
FRB 4573   176.9  35     91.9  0.156    11.6    3.0
FRB 4574  1101.8  35   1016.8  0.851    20.4    1.0
FRB 4575   287.7  35    202.7  0.178    10.6    2.0
FRB 4576   783.0  35    698.0  1.073    16.3    3.0
FRB 4577   602.4  35    517.4  0.806    42.0    2.0
FRB 4578   776.4  35    691.4  0.780    12.0    2.0
FRB 4579  1117.6  35   1032.6  1.357    11.6    2.0
FRB 4580   739.5  35    654.5  0.591    10.4    3.0
FRB 4581  1285.5  35   1200.5  1.394    12.4    2.0
FRB 4582   746.5  35    661.5  0.641    12.6    2.0
FRB 4583   474.5  35    389.5  0.352    15.4    2.0
FRB 4584   431.5  35    346.5  0.457    18.1    1.0
FRB 4585   465.1  35    380.1  0.562    14.4    1.0
FRB 4586  1364.0  35   1279.0  1.419     9.8    1.0
FRB 4587   459.7  35    374.7  0.055   101.8    1.0
FRB 4588  1035.3  35    950.3  1.251    11.8    2.0
FRB 4589   527.2  35    442.2  0.241    11.5    1.0
FRB 4590   311.5  35    226.5  0.337   139.2    2.0
FRB 4591   765.2  35    680.2  0.918    28.7    1.0
FRB 4592   428.8  35    343.8  0.595    19.1    3.0
FRB 4593   407.2  35    322.2  0.155    19.8    2.0
FRB 4594   232.8  35    147.8  0.259    16.8    0.0
FRB 4595  1015.6  35    930.6  1.167    10.9    3.0
FRB 4596  1062.4  35    977.4  1.050    15.1    2.0
FRB 4597   474.5  35    389.5  0.084    25.5    2.0
FRB 4598   431.5  35    346.5  0.423    13.8    2.0
FRB 4599   709.7  35    624.7  0.806    11.2    2.0
FRB 4600   402.4  35    317.4  0.297    10.0    4.0
FRB 4601   249.4  35    164.4  0.040   194.0    1.0
FRB 4602   852.7  35    767.7  0.746     9.6    1.0
FRB 4603   900.6  35    815.6  0.007    16.4    3.0
FRB 4604   432.8  35    347.8  0.446    18.2    4.0
FRB 4605   793.3  35    708.3  1.057    10.1    2.0
FRB 4606   437.5  35    352.5  0.424    35.0    3.0
FRB 4607   336.9  35    251.9  0.245     9.9    2.0
FRB 4608   319.7  35    234.7  0.351    16.3    2.0
FRB 4609   467.6  35    382.6  0.268    33.5    1.0
FRB 4610   493.9  35    408.9  0.324     9.9    2.0
FRB 4611   463.0  35    378.0  0.277    11.9    3.0
FRB 4612   734.3  35    649.3  0.049    23.8    3.0
FRB 4613   539.1  35    454.1  0.503    20.8    4.0
FRB 4614   221.5  35    136.5  0.127    28.7    2.0
FRB 4615   399.6  35    314.6  0.321    10.9    4.0
FRB 4616   816.5  35    731.5  1.229    13.6    2.0
FRB 4617   184.5  35     99.5  0.144    17.4    2.0
FRB 4618   383.2  35    298.2  0.221    21.7    2.0
FRB 4619  1382.3  35   1297.3  1.155    12.2    3.0
FRB 4620  1163.9  35   1078.9  1.457    11.2    3.0
FRB 4621  1228.2  35   1143.2  0.777    13.0    2.0
FRB 4622   230.6  35    145.6  0.192    64.4    2.0
FRB 4623  1392.5  35   1307.5  0.873    13.1    3.0
FRB 4624   732.5  35    647.5  0.493    10.8    3.0
FRB 4625   346.9  35    261.9  0.058    10.2    2.0
FRB 4626   384.1  35    299.1  0.123    41.8    3.0
FRB 4627   140.8  35     55.8  0.042     9.8    3.0
FRB 4628   728.6  35    643.6  0.452    12.2    2.0
FRB 4629   418.8  35    333.8  0.441    22.2    2.0
FRB 4630   217.6  35    132.6  0.114    22.7    2.0
FRB 4631   390.8  35    305.8  0.401    42.4    2.0
FRB 4632   624.0  35    539.0  0.653    15.7    3.0
FRB 4633   815.8  35    730.8  1.003    12.5    4.0
FRB 4634   391.7  35    306.7  0.156    34.1    0.0
FRB 4635   318.1  35    233.1  0.334    30.4    1.0
FRB 4636   169.4  35     84.4  0.121    17.1    3.0
FRB 4637   118.9  35     33.9  0.044    26.8    3.0
FRB 4638   330.1  35    245.1  0.145    12.4    3.0
FRB 4639   598.5  35    513.5  0.746    12.3    3.0
FRB 4640   314.7  35    229.7  0.128    10.4    3.0
FRB 4641   590.2  35    505.2  0.064     9.6    0.0
FRB 4642   580.7  35    495.7  0.517    27.8    1.0
FRB 4643   613.9  35    528.9  0.652     9.7    2.0
FRB 4644   471.9  35    386.9  0.151    13.5    5.0
FRB 4645   232.6  35    147.6  0.162     9.7    3.0
FRB 4646   973.9  35    888.9  1.157     9.9    4.0
FRB 4647   475.0  35    390.0  0.306     9.7    2.0
FRB 4648   955.7  35    870.7  1.071    15.7    1.0
FRB 4649   269.0  35    184.0  0.119    13.7    1.0
FRB 4650   937.7  35    852.7  0.474    46.6    2.0
FRB 4651   314.5  35    229.5  0.218    11.7    3.0
FRB 4652   360.8  35    275.8  0.299    86.7    1.0
FRB 4653   712.1  35    627.1  0.756     9.8    4.0
FRB 4654   904.8  35    819.8  0.530    31.4    2.0
FRB 4655   660.3  35    575.3  0.705    10.3    2.0
FRB 4656   724.7  35    639.7  0.422    10.8    2.0
FRB 4657  1166.6  35   1081.6  0.686    30.3    3.0
FRB 4658   636.5  35    551.5  0.625    11.1    1.0
FRB 4659  1042.3  35    957.3  1.036    14.8    2.0
FRB 4660   300.0  35    215.0  0.298    21.0    3.0
FRB 4661   996.2  35    911.2  0.211    14.1    4.0
FRB 4662   963.3  35    878.3  0.635    21.4    1.0
FRB 4663  1106.2  35   1021.2  1.270    12.8    3.0
FRB 4664   196.8  35    111.8  0.087   113.5    0.0
FRB 4665  1467.1  35   1382.1  0.645    20.2    1.0
FRB 4666   703.1  35    618.1  0.750    10.2    2.0
FRB 4667   568.1  35    483.1  0.569    24.2    3.0
FRB 4668   543.5  35    458.5  0.457    17.0    2.0
FRB 4669   833.7  35    748.7  0.459    10.0    0.0
FRB 4670   914.5  35    829.5  0.404    11.1    2.0
FRB 4671   985.0  35    900.0  0.717    12.5    2.0
FRB 4672  1267.6  35   1182.6  1.491     9.8    2.0
FRB 4673  1189.4  35   1104.4  1.389    12.0    3.0
FRB 4674   687.7  35    602.7  0.352    10.8    2.0
FRB 4675   753.5  35    668.5  0.347    18.8    3.0
FRB 4676   512.2  35    427.2  0.262    14.8    2.0
FRB 4677   544.6  35    459.6  0.541    39.0    2.0
FRB 4678   431.8  35    346.8  0.147    33.1    1.0
FRB 4679   424.4  35    339.4  0.201    19.2    3.0
FRB 4680   261.2  35    176.2  0.043    11.0    2.0
FRB 4681   597.0  35    512.0  0.711    39.8    1.0
FRB 4682  2113.2  35   2028.2  0.176    17.7    1.0
FRB 4683   840.9  35    755.9  0.714    11.2    3.0
FRB 4684   420.5  35    335.5  0.365    11.5    2.0
FRB 4685   525.8  35    440.8  0.492    15.9    3.0
FRB 4686   767.6  35    682.6  0.619    17.8    4.0
FRB 4687   331.6  35    246.6  0.235    16.3    1.0
FRB 4688   739.3  35    654.3  0.633    24.6    2.0
FRB 4689   158.1  35     73.1  0.001    10.1    1.0
FRB 4690   452.2  35    367.2  0.253    18.9    3.0
FRB 4691  1231.3  35   1146.3  0.397    14.7    3.0
FRB 4692   151.5  35     66.5  0.034    16.0    2.0
FRB 4693   551.6  35    466.6  0.557    10.9    2.0
FRB 4694   477.5  35    392.5  0.171    59.5    1.0
FRB 4695   222.2  35    137.2  0.172    12.9    4.0
FRB 4696   583.9  35    498.9  0.611    13.2    4.0
FRB 4697  1418.9  35   1333.9  1.546     9.6    3.0
FRB 4698   740.7  35    655.7  0.810    21.2    2.0
FRB 4699   689.2  35    604.2  0.583    10.1    2.0
FRB 4700   459.3  35    374.3  0.371     9.7    2.0
FRB 4701   565.7  35    480.7  0.127    25.9    1.0
FRB 4702   882.7  35    797.7  0.015    18.9    2.0
FRB 4703  2799.2  35   2714.2  0.556    16.8    2.0
FRB 4704   436.1  35    351.1  0.288    12.7    2.0
FRB 4705   450.8  35    365.8  0.508    74.5    2.0
FRB 4706   380.4  35    295.4  0.219    13.8    1.0
FRB 4707   326.4  35    241.4  0.154    17.0    1.0
FRB 4708   919.0  35    834.0  0.506    14.6    4.0
FRB 4709   897.0  35    812.0  0.174    17.8    2.0
FRB 4710   192.7  35    107.7  0.072    18.3    0.0
FRB 4711   859.7  35    774.7  1.001    13.0    2.0
FRB 4712   969.2  35    884.2  1.052    11.7    1.0
FRB 4713   416.7  35    331.7  0.344    18.6    1.0
FRB 4714   696.4  35    611.4  0.884    15.4    2.0
FRB 4715   408.5  35    323.5  0.288    21.2    5.0
FRB 4716   478.9  35    393.9  0.616    12.3    4.0
FRB 4717   686.4  35    601.4  0.802    17.1    2.0
FRB 4718   273.4  35    188.4  0.000    32.9    0.0
FRB 4719   276.0  35    191.0  0.179    44.3    1.0
FRB 4720   834.4  35    749.4  0.917    37.6    2.0
FRB 4721   430.2  35    345.2  0.000    10.0    2.0
FRB 4722   809.6  35    724.6  1.038    18.8    3.0
FRB 4723  1577.1  35   1492.1  1.245    13.2    2.0
FRB 4724  1312.1  35   1227.1  0.963    10.6    2.0
FRB 4725   913.8  35    828.8  0.360    43.4    3.0
FRB 4726   349.4  35    264.4  0.403    10.4    2.0
FRB 4727   288.8  35    203.8  0.233    13.0    0.0
FRB 4728   830.9  35    745.9  0.134   161.5    2.0
FRB 4729   179.8  35     94.8  0.039    33.1    2.0
FRB 4730   565.5  35    480.5  0.546     9.6    3.0
FRB 4731   340.5  35    255.5  0.211    28.1    4.0
FRB 4732   336.4  35    251.4  0.167    16.9    3.0
FRB 4733   428.0  35    343.0  0.102    10.2    2.0
FRB 4734  1087.3  35   1002.3  1.366    13.6    2.0
FRB 4735   381.3  35    296.3  0.029    15.8    1.0
FRB 4736  1103.3  35   1018.3  1.213     9.6    2.0
FRB 4737   480.9  35    395.9  0.607    21.1    3.0
FRB 4738   376.7  35    291.7  0.341    68.1    2.0
FRB 4739   683.5  35    598.5  0.612    10.8    2.0
FRB 4740   940.4  35    855.4  1.262    11.2    1.0
FRB 4741   458.2  35    373.2  0.373    25.6    0.0
FRB 4742   214.1  35    129.1  0.145    46.4    2.0
FRB 4743   942.9  35    857.9  0.483    10.3    2.0
FRB 4744   319.4  35    234.4  0.110    28.5    2.0
FRB 4745   491.2  35    406.2  0.609    10.0    4.0
FRB 4746   701.9  35    616.9  0.882    10.3    2.0
FRB 4747   951.4  35    866.4  0.952    20.1    3.0
FRB 4748   610.4  35    525.4  0.449    13.9    2.0
FRB 4749   327.3  35    242.3  0.357     9.7    2.0
FRB 4750   427.3  35    342.3  0.479    18.5    1.0
FRB 4751   670.8  35    585.8  0.730    18.4    3.0
FRB 4752   835.5  35    750.5  0.684    11.3    2.0
FRB 4753   243.5  35    158.5  0.097    14.4    3.0
FRB 4754   758.1  35    673.1  0.681    30.5    2.0
FRB 4755   132.7  35     47.7  0.033    81.3    1.0
FRB 4756   259.0  35    174.0  0.222    24.6    2.0
FRB 4757   590.5  35    505.5  0.234    15.5    2.0
FRB 4758   638.3  35    553.3  0.751    22.7    2.0
FRB 4759   601.3  35    516.3  0.335    17.1    1.0
FRB 4760   456.2  35    371.2  0.517    11.3    3.0
FRB 4761   279.4  35    194.4  0.157    18.5    5.0
FRB 4762   636.4  35    551.4  0.507    11.4    3.0
FRB 4763  1091.3  35   1006.3  1.317    10.6    3.0
FRB 4764   886.5  35    801.5  0.841    12.2    2.0
FRB 4765   941.3  35    856.3  0.632    10.2    2.0
FRB 4766  1312.7  35   1227.7  1.383    12.9    2.0
FRB 4767   594.5  35    509.5  0.527    11.3    4.0
FRB 4768   667.3  35    582.3  0.183    12.7    4.0
FRB 4769   375.0  35    290.0  0.263    16.2    0.0
FRB 4770   773.5  35    688.5  0.708    29.4    3.0
FRB 4771   642.3  35    557.3  0.485    37.0    1.0
FRB 4772   478.5  35    393.5  0.156    14.9    2.0
FRB 4773   214.5  35    129.5  0.136    15.1    1.0
FRB 4774   509.4  35    424.4  0.459    15.5    1.0
FRB 4775   274.5  35    189.5  0.297    54.6    3.0
FRB 4776  1093.9  35   1008.9  1.327    16.8    2.0
FRB 4777  1316.7  35   1231.7  1.157    18.3    2.0
FRB 4778   154.4  35     69.4  0.073    33.0    2.0
FRB 4779   832.7  35    747.7  0.724    16.6    2.0
FRB 4780   681.6  35    596.6  0.905    17.1    3.0
FRB 4781  1710.7  35   1625.7  0.704    16.7    4.0
FRB 4782   367.7  35    282.7  0.388    30.7    3.0
FRB 4783   427.0  35    342.0  0.434    13.2    4.0
FRB 4784   292.9  35    207.9  0.373    18.1    2.0
FRB 4785   499.4  35    414.4  0.508    53.8    1.0
FRB 4786   211.3  35    126.3  0.146    10.2    2.0
FRB 4787   560.4  35    475.4  0.364    12.5    0.0
FRB 4788   675.8  35    590.8  0.515    14.3    3.0
FRB 4789   155.9  35     70.9  0.014    16.3    1.0
FRB 4790   797.4  35    712.4  0.154    38.8    3.0
FRB 4791   131.3  35     46.3  0.017    24.8    4.0
FRB 4792   256.7  35    171.7  0.002   115.4    3.0
FRB 4793   426.8  35    341.8  0.338    11.0    3.0
FRB 4794   364.2  35    279.2  0.315    15.6    0.0
FRB 4795  1166.8  35   1081.8  1.420    12.2    1.0
FRB 4796  1000.0  35    915.0  0.976    11.6    3.0
FRB 4797   568.7  35    483.7  0.565    10.5    2.0
FRB 4798   715.1  35    630.1  0.747    13.3    1.0
FRB 4799   461.6  35    376.6  0.463    12.4    5.0
FRB 4800   689.4  35    604.4  0.588    32.9    2.0
FRB 4801   754.4  35    669.4  0.844    58.5    0.0
FRB 4802  1008.2  35    923.2  0.634    18.2    1.0
FRB 4803   262.0  35    177.0  0.124    29.6    3.0
FRB 4804   401.9  35    316.9  0.166    27.2    2.0
FRB 4805   166.4  35     81.4  0.089    16.0    2.0
FRB 4806   163.8  35     78.8  0.034    13.4    4.0
FRB 4807   402.0  35    317.0  0.321    22.1    2.0
FRB 4808   885.5  35    800.5  0.905    10.7    2.0
FRB 4809   276.5  35    191.5  0.204    10.4    3.0
FRB 4810   513.8  35    428.8  0.128    47.2    4.0
FRB 4811   535.9  35    450.9  0.384    16.2    2.0
FRB 4812   317.8  35    232.8  0.267    43.0    1.0
FRB 4813   373.9  35    288.9  0.406   166.0    2.0
FRB 4814   500.8  35    415.8  0.138    17.1    0.0
FRB 4815   784.1  35    699.1  0.216   307.4    2.0
FRB 4816   273.1  35    188.1  0.285   362.8    1.0
FRB 4817   913.6  35    828.6  0.870    21.3    2.0
FRB 4818   320.6  35    235.6  0.138    20.4    2.0
FRB 4819   824.8  35    739.8  0.885    10.3    2.0
FRB 4820   466.8  35    381.8  0.278    41.6    0.0
FRB 4821   578.2  35    493.2  0.642    19.7    3.0
FRB 4822   744.2  35    659.2  0.094    71.6    2.0
FRB 4823   833.8  35    748.8  0.518    16.6    4.0
FRB 4824  1198.7  35   1113.7  1.117    12.6    2.0
FRB 4825  1344.8  35   1259.8  1.403    11.8    3.0
FRB 4826   227.1  35    142.1  0.085    32.4    0.0
FRB 4827   730.9  35    645.9  0.820    10.3    3.0
FRB 4828   218.0  35    133.0  0.188    11.2    1.0
FRB 4829   440.0  35    355.0  0.012    80.1    1.0
FRB 4830   501.2  35    416.2  0.360    16.0    3.0
FRB 4831   850.4  35    765.4  0.664    10.6    0.0
FRB 4832   759.9  35    674.9  0.549    14.0    3.0
FRB 4833   142.7  35     57.7  0.011    13.0    3.0
FRB 4834   892.3  35    807.3  0.277    13.4    4.0
FRB 4835  1146.7  35   1061.7  1.277    16.1    2.0
FRB 4836   640.9  35    555.9  0.663    12.6    3.0
FRB 4837   262.2  35    177.2  0.085    29.6    4.0
FRB 4838   290.0  35    205.0  0.099    15.7    3.0
FRB 4839   314.4  35    229.4  0.349    78.0    2.0
FRB 4840   357.4  35    272.4  0.309    12.0    3.0
FRB 4841   306.9  35    221.9  0.262    38.6    3.0
FRB 4842   706.6  35    621.6  0.696    19.6    2.0
FRB 4843   785.6  35    700.6  0.652    23.9    1.0
FRB 4844   712.8  35    627.8  0.814    12.6    3.0
FRB 4845  1321.0  35   1236.0  1.009    12.1    4.0
FRB 4846  1071.4  35    986.4  0.708    11.5    3.0
FRB 4847   241.9  35    156.9  0.197    29.1    1.0
FRB 4848   543.1  35    458.1  0.547    17.1    0.0
FRB 4849   501.3  35    416.3  0.319    24.3    3.0
FRB 4850   945.0  35    860.0  1.067     9.8    2.0
FRB 4851   759.0  35    674.0  0.641    17.0    3.0
FRB 4852   618.6  35    533.6  0.452    84.6    3.0
FRB 4853   281.8  35    196.8  0.072     9.8    3.0
FRB 4854   294.5  35    209.5  0.090     9.9    2.0
FRB 4855  1159.4  35   1074.4  0.025   116.0    5.0
FRB 4856  1360.3  35   1275.3  1.478     9.6    3.0
FRB 4857  1724.2  35   1639.2  1.132    10.3    2.0
FRB 4858   408.9  35    323.9  0.439    11.1    0.0
FRB 4859  1052.9  35    967.9  1.263     9.7    2.0
FRB 4860   736.6  35    651.6  0.229    10.7    4.0
FRB 4861   629.2  35    544.2  0.435    35.3    3.0
FRB 4862   657.0  35    572.0  0.744    31.6    3.0
FRB 4863   371.5  35    286.5  0.241    13.0    2.0
FRB 4864   211.6  35    126.6  0.210    10.2    0.0
FRB 4865   348.0  35    263.0  0.332    10.4    4.0
FRB 4866   311.7  35    226.7  0.342    20.5    2.0
FRB 4867   177.3  35     92.3  0.036    17.8    3.0
FRB 4868   122.4  35     37.4  0.028    13.1    3.0
FRB 4869   413.1  35    328.1  0.064    16.2    3.0
FRB 4870   607.4  35    522.4  0.214    15.8    2.0
FRB 4871  1170.6  35   1085.6  0.975     9.6    2.0
FRB 4872  2272.1  35   2187.1  0.079    63.6    1.0
FRB 4873  1080.6  35    995.6  1.203    15.0    2.0
FRB 4874   169.1  35     84.1  0.086    10.9    1.0
FRB 4875   549.5  35    464.5  0.278    11.6    3.0
FRB 4876   677.4  35    592.4  0.545    12.6    4.0
FRB 4877   333.2  35    248.2  0.256   124.1    4.0
FRB 4878   408.5  35    323.5  0.365    14.8    3.0
FRB 4879   859.7  35    774.7  0.321    11.6    3.0
FRB 4880   636.8  35    551.8  0.368    51.7    1.0
FRB 4881   388.2  35    303.2  0.490    11.3    2.0
FRB 4882   901.3  35    816.3  1.169     9.7    2.0
FRB 4883   377.3  35    292.3  0.050    83.3    2.0
FRB 4884   640.2  35    555.2  0.684    17.5    2.0
FRB 4885   304.3  35    219.3  0.141    20.5    3.0
FRB 4886   258.8  35    173.8  0.000    25.7    3.0
FRB 4887   470.8  35    385.8  0.273    12.5    3.0
FRB 4888   893.0  35    808.0  0.017    61.7    3.0
FRB 4889   395.2  35    310.2  0.403   101.6    1.0
FRB 4890   501.2  35    416.2  0.340    72.8    3.0
FRB 4891   590.2  35    505.2  0.582    11.0    3.0
FRB 4892  1047.7  35    962.7  0.981    14.4    2.0
FRB 4893   295.0  35    210.0  0.225    11.1    1.0
FRB 4894   963.2  35    878.2  0.832    19.1    2.0
FRB 4895   598.6  35    513.6  0.363    32.3    2.0
FRB 4896   857.2  35    772.2  0.025    54.6    4.0
FRB 4897   225.5  35    140.5  0.114    11.4    2.0
FRB 4898   693.4  35    608.4  0.603    12.4    1.0
FRB 4899   415.5  35    330.5  0.184   283.4    2.0
FRB 4900   504.9  35    419.9  0.243    10.3    3.0
FRB 4901   583.6  35    498.6  0.738    18.7    2.0
FRB 4902   987.9  35    902.9  0.865    13.1    2.0
FRB 4903   374.8  35    289.8  0.274    12.3    2.0
FRB 4904   476.3  35    391.3  0.587    13.5    5.0
FRB 4905   851.6  35    766.6  0.499    58.0    2.0
FRB 4906   897.2  35    812.2  0.617     9.7    2.0
